text,label,model
"[423, 5, 70, 873, 4, 2, 84, 2912, 20, 290, 1350, 4, 1, 1047, 2912, 13, 10, 534, 1, 27, 71, 490, 2, 0, 1000, 145, 36, 800, 3, 0, 13, 1, 27, 3390, 36, 2109, 3, 7, 59, 27, 296, 51, 0, 0, 136, 36, 1358, 27, 243, 27, 3390, 81, 218, 1, 27, 2714, 4, 1810, 36, 856, 3, 29, 2, 0, 18, 36, 152, 1377, 17, 0, 36, 1, 68, 27, 2000, 2, 4950, 7, 779, 36, 372, 54, 3, 0, 113, 871, 570, 129, 18, 2, 560, 848, 1, 27, 71, 490, 2, 2568, 0, 1, 1577, 4816, 3, 1950, 6, 3729, 7, 1950, 437, 35, 2, 765, 1, 34, 43, 387, 906, 3, 85, 149, 1, 13, 151, 534, 1, 968, 85, 2, 2568, 2259, 61, 36, 1, 27, 17, 560, 7, 2585, 7, 0, 1]",1,8.0
"[20, 32, 1562, 1417, 1180, 3, 769, 373, 2720, 2408, 7, 1324, 1781, 2408, 35, 2588, 241, 7, 188, 3, 53, 360, 2, 117, 710, 6, 362, 1, 58, 506, 50, 11, 958, 54, 4, 2, 699, 6, 5, 448, 457, 1, 11, 243, 11, 10, 9, 1421, 1, 11, 649, 39, 245, 7, 187, 145, 1, 11, 10, 18, 2, 448, 1, 11, 71, 490, 2, 0, 1950, 6, 5, 2961, 3484, 1, 11, 243, 11, 10, 9, 1421, 1, 11, 1038, 39, 245, 7, 4151, 4, 2, 2656, 1, 11, 284, 4, 1338, 18, 58, 10, 1633, 1, 2, 2656, 43, 68, 2203, 3, 7, 68, 2381, 1, 11, 284, 4, 122, 902, 6, 2, 738, 1]",0,6.0
"[84, 3, 56, 10, 2149, 139, 1896, 1, 30, 3968, 0, 54, 2, 1834, 2823, 6, 135, 40, 378, 1896, 59, 2149, 18, 2253, 2043, 1, 30, 738, 41, 469, 478, 1940, 22, 205, 6, 2, 378, 1896, 886, 1, 9, 379, 3, 11, 32, 137, 0, 1195, 4007, 4, 67, 9, 39, 628, 18, 109, 4, 1438, 1834, 1006, 59, 34, 2644, 1511, 302, 3, 122, 79, 741, 1, 1511, 1382, 3, 131, 428, 575, 1, 29, 102, 56, 17, 163, 70, 3616, 139, 1896, 1, 7, 56, 17, 352, 2336, 61, 13, 1, 1526, 2295, 33, 2, 2579, 936, 3535, 12, 16, 2, 370, 204, 110, 3, 2, 70, 344, 140, 356, 41, 44, 1891, 9, 2, 3094, 2772, 6, 378, 1896, 948, 815, 24, 1290, 1467, 415, 2, 3886, 3, 252, 70, 344, 521, 3, 0, 3, 0, 7, 2, 521, 6, 1758, 1, 63, 2, 4907, 41, 2037, 0, 18, 2, 326, 6, 110, 12, 30, 2772, 10, 2141, 1238, 80, 13, 8, 15, 151, 1633, 1, 62, 22, 205, 6, 30, 1403, 602, 3, 2, 4907, 0, 3094, 833, 61, 2, 1896, 1124, 815, 24, 179, 1467, 1, 34, 137, 272, 54, 40, 0, 1086, 172, 541, 2, 2703, 6, 0, 521, 4, 0, 18, 731, 1, 0, 3, 12, 1196, 780, 59, 2, 642, 0, 555, 4643, 7, 214, 2, 140, 1040, 2, 4907, 674, 43, 205, 6, 5, 1638, 1961, 1, 2, 4907, 87, 625, 40, 0, 604, 18, 5, 0, 0, 1235, 3531, 33, 1896, 731, 24, 2, 185, 948, 6, 70, 344, 1, 2, 4907, 215, 4316, 2, 731, 0, 306, 430, 5, 88, 7, 1574, 5, 268, 61, 2, 1190, 6, 0, 1, 55, 3052, 80, 3763, 43, 166, 24, 0, 0, 1, 18, 5, 895, 954, 3, 9, 2, 370, 110, 3, 11, 32, 2882, 0, 3437, 24, 825, 3531, 33, 2, 1896, 1124, 815, 24, 160, 6, 2, 0, 12, 43, 141, 2772, 1, 17, 39, 329, 102, 9, 2, 0, 4749, 6, 2, 4907, 50, 68, 194, 78, 2, 4907, 1617, 120, 462, 1721, 4, 3753, 9, 2, 3094, 0, 2772, 6, 731, 24, 1290, 0, 50, 78, 2, 4907, 32, 283, 12, 731, 24, 298, 6, 2, 1467, 43, 5, 1173, 4, 701, 50, 26, 2, 1731, 1639, 2, 4907, 4, 31, 18, 2, 0, 16, 2617, 0, 22, 948, 731, 50, 78, 2, 4907, 8, 15, 947, 3535, 12, 685, 1654, 0, 313, 4, 116, 0, 0, 50, 0, 1, 13, 10, 1073, 118, 179, 731, 43, 1896, 1, 1997, 3, 4, 2, 4907, 3, 135, 1896, 0, 3893, 488, 1, 55, 45, 165, 31, 1555, 33, 30, 70, 0, 3280, 2, 4907, 1, 72, 53, 3, 9, 377, 951, 3, 2, 0, 87, 1130, 12, 2, 4907, 26, 44, 1891, 9, 1403, 1948, 76, 823, 19, 2640, 35, 2, 0, 76, 4, 3802, 378, 3763, 540, 9, 70, 344, 185, 24, 2, 1615, 130, 34, 879, 3, 1428, 7, 0, 1, 331, 8, 15, 31, 0, 3164, 80, 2, 4907, 43, 1891, 9, 30, 1543, 6, 3203, 0, 18, 95, 89, 1708, 3, 0, 47, 3058, 249, 3, 2, 2869, 60, 31, 0, 1, 287, 3, 118, 2, 112, 0, 3763, 3, 2, 2084, 17, 0, 1, 56, 17, 1073, 55, 242, 0, 7, 256, 499, 3076, 1, 80, 1709, 283, 3639, 12, 40, 378, 1896, 76, 47, 5, 167, 6, 95, 2124, 3, 16, 12, 553, 76, 43, 1891, 9, 672, 1750, 3, 2, 140, 165, 0, 2208, 12, 167, 1, 378, 3763, 38, 28, 1570, 16, 644, 346, 3, 75, 2, 170, 346, 22, 53, 89, 808, 1, 1803, 6, 2698, 17, 28, 75, 2, 1803, 4, 0, 1, 13, 87, 17, 2, 1803, 4, 1438, 135, 0, 47, 135, 1865, 557, 108, 378, 1073, 118, 6, 79, 2124, 1, 12, 17, 5, 0, 2544, 6, 120, 751, 1, 0, 2, 3094, 2772, 6, 378, 1896, 731, 3503, 0, 18, 2, 379, 12, 34, 38, 1896, 17, 536, 1, 13, 17, 0, 24, 82, 1380, 1, 29, 2, 480, 6, 4907, 0, 1610, 4, 116, 1372, 3763, 1, 22, 2, 70, 344, 927, 4320, 665, 726, 292, 3, 9, 951, 2, 4907, 2332, 0, 3, 0, 70, 0, 16, 0, 1, 6, 164, 561, 3, 0, 43, 354, 3, 0, 43, 0, 7, 0, 43, 302, 1, 4, 246, 30, 9, 3646, 3, 0, 0, 0, 6, 70, 344, 185, 1127, 3, 29, 34, 122, 54, 92, 0, 6, 164, 561, 33, 2, 4907, 1, 29, 0, 76, 49, 0, 0, 6, 70, 0, 0, 3173, 0, 6, 164, 561, 7, 2610, 33, 2, 4907, 1, 13, 1610, 12, 2, 192, 6, 1358, 1223, 3, 0, 7, 2698, 22, 2, 1256, 16, 3528, 17, 2041, 4907, 810, 1, 12, 17, 254, 2513, 7, 0, 536, 1, 4907, 2107, 0, 2098, 1111, 4, 122, 13, 489, 12, 1233, 0, 41, 55, 221, 9, 21, 356, 1, 80, 14, 210, 28, 3, 70, 344, 185, 1936, 861, 0, 1111, 4, 3649, 65, 19, 327, 49, 64, 1480, 2, 346, 6, 53, 70, 0, 3895, 6, 51, 505, 3, 0, 47, 2698, 1, 1209, 168, 206, 18, 1379, 1, 1076, 2, 1400, 18, 696, 1, 2, 2765, 9, 30, 4734, 38, 3503, 164, 6, 0, 0, 1]",1,8.0
"[1029, 6, 67, 0, 21, 844, 4105, 3, 5, 2997, 2730, 0, 1, 2, 98, 0, 0, 7, 1122, 2, 1146, 0, 1, 198, 710, 3652, 337, 86, 894, 7, 0, 7, 0, 4, 97, 0, 449, 218, 4, 1220, 0, 3, 694, 16, 198, 167, 9, 97, 89, 1507, 6, 2, 106, 4, 0, 19, 13, 1, 14, 2571, 7, 1387, 16, 5, 524, 24, 2, 0, 1, 14, 0, 2, 1146, 7, 1387, 24, 2, 0, 1, 56, 10, 5, 0, 6, 0, 0, 3842, 845, 5, 1444, 6, 2, 0, 99, 1152, 6, 0, 105, 1, 14, 337, 2, 0, 0, 18, 21, 0, 22, 14, 749, 2, 0, 0, 6, 0, 0, 111, 15, 99, 0, 0, 105, 0, 449, 184, 0, 16, 12, 69, 6, 1390, 1, 14, 243, 56, 10, 55, 45, 437, 4, 839, 21, 1094, 0, 1, 55, 45, 0, 1, 55, 45, 26, 0, 4, 839, 95, 6, 2, 89, 0, 4105, 12, 26, 597, 0, 1, 14, 243, 56, 10, 40, 4743, 4460, 6, 4105, 12, 43, 1864, 1454, 3, 7, 12, 45, 125, 0, 10, 28, 5, 988, 6, 82, 2239, 3, 29, 920, 5, 4039, 6, 69, 7, 2222, 1, 29, 1956, 6, 30, 0, 0, 1]",1,8.0
"[25, 159, 3, 11, 173, 2, 677, 291, 235, 59, 2, 852, 9, 2, 2409, 2920, 39, 0, 1, 8, 8, 25, 3236, 3, 12, 8, 15, 383, 130, 9, 2, 713, 17, 13, 50, 8, 8, 3061, 2, 98, 151, 9, 21, 3432, 35, 2, 0, 750, 2, 191, 113, 1, 25, 102, 0, 13, 10, 169, 5, 1734, 497, 124, 20, 818, 54, 7, 13, 8, 15, 597, 94, 8, 8, 14, 733, 21, 468, 2077, 790, 28, 2368, 4, 304, 40, 0, 1, 25, 102, 1862, 169, 658, 8, 8, 2, 89, 98, 0, 1136, 3, 25, 11, 1900, 46, 8, 37, 297, 0, 8, 85, 12, 1490, 169, 0, 490, 57, 50, 8, 8, 21, 0, 2487, 0, 22, 14, 2450, 21, 0, 3494, 3162, 7, 2829, 13, 1, 25, 20, 8, 115, 301, 975, 261, 0, 11, 8, 207, 85, 0, 28, 32, 0, 246, 5, 0, 18, 40, 261, 98, 1, 8, 8, 25, 261, 98, 50, 8, 8, 21, 248, 1766, 534, 7, 21, 419, 0, 768, 4, 0, 22, 21, 248, 2829, 1, 25, 20, 261, 0, 20, 226, 85, 20, 0, 4, 31, 0, 19, 216, 1, 8, 8]",1,8.0
"[10, 270, 4, 1353, 54, 145, 2, 1098, 1, 2, 1339, 10, 0, 1, 162, 14, 165, 246, 9, 97, 0, 1, 2, 0, 123, 1520, 1, 13, 10, 5, 1059, 2567, 1]",0,5.0
"[13, 10, 491, 47, 116, 134, 16, 8, 15, 4233, 279, 1, 26, 2, 828, 4, 491, 2, 267, 29, 1417, 1, 12, 10, 117, 146, 1, 30, 146, 569, 2900, 4, 91, 335, 1, 2, 170, 738, 197, 30, 146, 29, 30, 69, 119, 2, 547, 1]",1,8.0
"[123, 70, 1420, 1, 14, 10, 629, 4, 250, 81, 155, 1, 2, 84, 88, 14, 1829, 81, 13, 0, 1, 14, 2494, 1669, 18, 5, 0, 1, 34, 0, 2, 1420, 1]",1,8.0
"[1917, 35, 850, 216, 94, 63, 1788, 486, 0, 62, 0, 26, 44, 689, 16, 362, 102, 1, 14, 26, 44, 0, 143, 2, 0, 1587, 16, 58, 278, 85, 251, 3, 290, 161, 2, 249, 6, 0, 26, 272, 51, 0, 18, 65, 1, 51, 1575, 0, 7, 2, 4914, 6, 51, 800, 386, 65, 10, 53, 14, 71, 1338, 18, 1, 0, 26, 131, 44, 166, 24, 689, 7, 21, 4903, 43, 18, 424, 3, 29, 14, 2213, 471, 2900, 3, 0, 33, 2, 1058, 6, 135, 265, 1, 14, 71, 490, 2, 0, 336, 1399, 7, 1399, 7, 14, 243, 12, 14, 10, 125, 4, 463, 80, 14, 78, 46, 8, 37, 178, 5, 138, 4, 1917, 1, 872, 3, 14, 208, 5, 945, 9, 2, 1557, 1150, 7, 14, 4126, 143, 3, 1084, 471, 18, 2, 1975, 6, 5, 0, 1, 56, 10, 55, 138, 129, 1261, 16, 5, 186, 2584, 4, 850, 216, 1, 0, 0, 16, 5, 524, 3, 124, 14, 337, 7, 2406, 2, 0, 3, 1978, 12, 14, 10, 61, 4, 463, 1]",0,1.0
"[122, 2, 326, 0, 1264, 1, 25, 1255, 812, 0, 50, 166, 3, 102, 226, 24, 12, 1, 8, 8, 11, 1469, 39, 0, 0, 7, 0, 18, 2, 288, 35, 2, 0, 1, 11, 4279, 52, 18, 2, 0, 0, 7, 235, 4, 1476, 2, 288, 59, 13, 481, 57, 1, 11, 0, 54, 5, 1849, 547, 6, 288, 35, 39, 0, 609, 7, 4058, 2, 309, 1, 2, 0, 424, 1917, 309, 0, 0, 338, 1, 464, 2677, 1500, 2639, 3, 1856, 2, 1463, 0, 4, 0, 338, 1, 0, 3, 180, 0, 9, 2, 228, 2607, 9, 1058, 1, 34, 243, 2, 2304, 3, 7, 11, 10, 1520, 1, 11, 111, 207, 119, 5, 3213, 2567, 585, 3, 7, 102, 11, 1660, 111, 37, 1438, 13, 1]",0,0.0
"[0, 126, 1, 388, 281, 1, 0, 3, 19, 718, 126, 1, 0, 1129, 1, 0, 10, 18, 2, 691, 3, 16, 407, 1]",0,7.0
"[2, 3996, 419, 72, 4512, 76, 7, 0, 12, 0, 0, 4, 0, 3628, 1, 2, 70, 195, 60, 31, 0, 3, 319, 3594, 0, 403, 487, 797, 16, 160, 0, 3, 1120, 1683, 7, 3860, 260, 3, 0, 2033, 4, 854, 3, 23, 0, 0, 3, 177, 7, 784, 1623, 604, 6, 2, 618, 16, 0, 346, 1, 2527, 1, 4162, 2474, 8, 15, 568, 23, 2, 1722, 10, 28, 5, 1483, 1, 13, 8, 15, 28, 4461, 12, 164, 9, 2, 2889, 493, 60, 0, 179, 1056, 902, 2224, 4, 864, 260, 8, 15, 403, 7, 2, 666, 6, 273, 3, 23, 4554, 0, 3, 2, 2069, 8, 15, 568, 1, 180, 2889, 4420, 9, 962, 77, 1903, 4, 669, 179, 2172, 7, 772, 1196, 1, 164, 12, 289, 8, 37, 38, 1564, 2238, 0, 113, 1970, 1, 2, 0, 1100, 990, 869, 18, 955, 1819, 3, 139, 1045, 16, 2, 715, 6, 2, 390, 2066, 9, 1007, 1619, 1, 2, 390, 2881, 724, 4, 2307, 3098, 118, 6, 5, 1703, 0, 821, 33, 96, 2699, 1, 0, 2255, 1, 2474, 124, 214, 2, 2564, 86, 5, 262, 644, 3262, 4, 772, 1888, 6, 2, 390, 1, 2255, 4, 529, 16, 2069, 1]",1,8.0
"[59, 11, 10, 728, 376, 2411, 3, 42, 26, 5, 1059, 913, 997, 1, 13, 3602, 52, 2, 3839, 9, 39, 172, 1, 11, 133, 572, 251, 19, 55, 2268, 47, 365, 1, 11, 26, 4, 391, 4, 1228, 18, 2, 913, 4, 91, 86, 575, 1, 42, 60, 879, 24, 2, 1615, 12, 26, 259, 1]",1,8.0
"[10, 270, 4, 1034, 52, 109, 4, 343, 5, 1447, 1, 13, 10, 5, 1447, 27, 1248, 1, 27, 190, 36, 1840, 4, 343, 13, 1, 14, 23, 14, 26, 131, 598, 13, 113, 1, 10, 1866, 12, 14, 60, 46, 8, 37, 1862, 4, 13, 1]",0,4.0
"[10, 3023, 52, 19, 241, 1, 34, 582, 52, 6, 2402, 1, 10, 1219, 4, 91, 74, 1, 14, 171, 310, 8, 15, 286, 7, 133, 4, 2, 392, 1, 14, 1193, 19, 74, 2402, 7, 310, 0, 1]",1,8.0
"[1667, 4798, 0, 1, 22, 11, 187, 52, 2, 338, 880, 6, 2, 2720, 0, 42, 123, 86, 1400, 3, 2, 1032, 10, 911, 19, 3667, 0, 3138, 9, 2, 1890, 1, 35, 845, 42, 71, 93, 2, 3928, 1, 75, 22, 42, 187, 890, 5, 0, 3, 2, 0, 555, 1949, 1, 42, 26, 28, 44, 18, 2, 0, 113, 1, 42, 43, 9, 2, 2088, 6, 70, 344, 3, 0, 3010, 4, 2, 0, 0, 0, 9, 2, 185, 1, 2, 693, 26, 272, 3, 29, 2, 98, 56, 0, 337, 13, 18, 3, 7, 11, 208, 2, 0, 0, 6, 2, 2413, 693, 0, 155, 6, 2, 1061, 18, 5, 0, 2561, 890, 2, 1492, 1, 5, 0, 4157, 52, 3, 1727, 6, 163, 1306, 1, 5, 3288, 10, 3459, 54, 3, 129, 198, 3, 5, 614, 3, 7, 5, 1090, 1]",0,3.0
"[10, 5, 948, 1124, 1, 14, 10, 9, 2, 2050, 1, 14, 10, 1735, 5, 563, 24, 2, 2050, 1, 14, 133, 4, 2, 2050, 7, 123, 325, 1, 14, 10, 9, 5, 268, 6, 1421, 1]",0,4.0
"[158, 4, 1322, 21, 2473, 0, 1, 14, 328, 4, 851, 2554, 1046, 0, 1, 14, 60, 192, 2, 0, 4, 1351, 7, 1240, 493, 2408, 1, 14, 239, 2, 2408, 4, 1630, 21, 241, 1, 30, 1154, 31, 74, 0, 1]",0,2.0
"[0, 5, 1162, 3, 1010, 1162, 3, 47, 4085, 3, 35, 5, 384, 267, 86, 5, 253, 1, 1922, 3602, 18, 2, 309, 4, 2, 1768, 8, 15, 315, 16, 2, 614, 69, 1, 14, 26, 44, 694, 16, 90, 40, 1088, 7, 2, 1768, 10, 0, 0, 1, 1922, 243, 12, 14, 26, 40, 502, 700, 19, 2, 1768, 29, 14, 26, 55, 577, 58, 13, 10, 61, 1, 25, 203, 9, 94, 25, 2, 1768, 214, 35, 533, 1, 1922, 1189, 7, 128, 2, 1768, 301, 24, 5, 2554, 0, 0, 18, 2, 0, 1, 25, 58, 77, 11, 66, 16, 20, 3, 1922, 50, 25, 2, 1768, 190, 234, 301, 54, 35, 2, 0, 1, 25, 11, 8, 154, 44, 694, 16, 90, 40, 1088, 3, 1768, 1, 25, 1922, 23, 0, 1, 25, 11, 8, 83, 367, 16, 319, 20, 826, 3, 1922, 1, 29, 11, 0, 20, 13, 64, 31, 1485, 13, 1, 25, 2, 1768, 23, 300, 301, 54, 35, 2, 0, 1, 1922, 10, 61, 4, 174, 163, 29, 2, 1768, 266, 54, 21, 363, 1, 25, 459, 3, 1922, 1, 331, 57, 1696, 1, 25, 2, 1768, 23, 1, 1922, 1460, 0, 22, 2, 1768, 928, 4, 3504, 24, 2, 0, 1]",0,1.0
"[0, 1, 99, 45, 524, 3, 20, 111, 115, 882, 6, 2, 106, 3, 20, 101, 50, 5, 1109, 6, 79, 219, 253, 3, 2149, 330, 845, 2750, 0, 1, 124, 198, 3, 20, 111, 154, 123, 180, 3125, 9, 2, 4239, 125, 155, 1, 105, 99, 30, 17, 0, 3, 11, 111, 154, 325, 45, 0, 7, 2, 89, 8, 15, 2423, 94, 0, 3, 66, 20, 2706, 50, 105, 5, 0, 0, 0, 145, 2, 684, 6, 0, 111, 15, 4239, 1, 0, 136, 2, 0, 3, 0, 208, 12, 21, 0, 3574, 2569, 10, 0, 2958, 3, 7, 14, 10, 1171, 386, 5, 2834, 6, 1748, 1, 55, 2377, 3, 2, 2265, 1872, 26, 1052, 424, 35, 2, 0, 481, 1, 99, 0, 3, 0, 94, 0, 94, 0, 3, 66, 20, 432, 50]",1,8.0
"[1231, 1, 390, 318, 6, 831, 3, 2, 0, 1200, 802, 6, 2, 172, 3, 341, 369, 1390, 3, 21, 784, 6, 1202, 23, 1, 2445, 0, 23, 12, 281, 1, 1129, 1, 390, 318, 10, 2674, 33, 188, 59, 14, 341, 24, 697, 1255, 637, 1, 83, 1, 24, 0, 0, 257, 308, 721, 618, 9, 0, 3, 2394, 1, 2, 488, 6, 216, 10, 0, 1408, 4, 5, 0, 1600, 3, 0, 23, 1, 299, 6, 318, 8, 15, 216, 197, 100, 251, 72, 21, 188, 23, 9, 5, 230, 12, 14, 10, 0, 3082, 1, 2, 0, 2385, 1278, 8, 37, 18, 2, 172, 848, 16, 2, 896, 18, 0, 2, 132, 7, 3857, 2, 1673, 2133, 1, 75, 117, 227, 3, 14, 606, 12, 14, 2552, 8, 37, 529, 16, 198, 1315, 1, 13, 8, 15, 39, 69, 3, 2, 0, 121, 2, 0, 2120, 430, 9, 5, 448, 1037, 1, 22, 4, 194, 14, 10, 0, 3, 318, 23, 3, 11, 289, 8, 37, 101, 12, 11, 60, 1218, 52, 45, 291, 1, 13, 8, 15, 5, 268, 6, 276, 1, 532, 81, 3, 318, 23, 3, 10, 21, 4890, 19, 2687, 0, 1, 11, 8, 83, 5, 256, 2556, 1, 13, 968, 56, 8, 15, 184, 181, 2712, 1, 13, 8, 15, 5, 303, 394, 3, 14, 121, 2, 430, 1, 318, 10, 84, 2843, 4, 2, 172, 9, 989, 3958, 1, 72, 2592, 413, 110, 9, 2, 831, 96, 915, 7, 3959, 110, 9, 2, 107, 1, 15, 1, 172, 3, 318, 798, 74, 108, 735, 5, 1902, 9, 2843, 315, 1, 14, 1663, 19, 5, 1448, 6, 1107, 0, 1, 202, 21, 0, 3, 318, 10, 0, 16, 21, 0, 18, 645, 953, 1, 14, 0, 2, 467, 172, 0, 949, 7, 82, 645, 0, 202, 21, 0, 18, 0, 2561, 1, 401, 172, 3575, 2574, 0, 453, 24, 0, 1, 67, 42, 8, 154, 325, 9, 1356, 1]",1,8.0
"[2, 100, 2047, 0, 0, 6, 2, 0, 0, 3, 0, 0, 7, 0, 0, 3, 298, 1547, 2, 3960, 18, 2, 2229, 6, 2, 4036, 924, 7, 28, 18, 2, 0, 0, 3, 0, 0, 0, 3, 29, 16, 303, 1514, 1]",1,8.0
"[9, 379, 3, 18, 369, 59, 11, 958, 54, 727, 565, 6, 0, 7, 11, 8, 0, 85, 3, 11, 162, 12, 11, 10, 125, 4, 879, 4110, 16, 2, 209, 175, 251, 1]",1,8.0
"[70, 344, 140, 514, 1255, 1177, 559, 18, 58, 4627, 35, 0, 838, 620, 43, 0, 5, 88, 4, 0, 3, 0, 19, 2, 1568, 8, 15, 0, 3406, 1, 2, 681, 3, 73, 328, 145, 0, 541, 2, 1568, 8, 15, 0, 9, 0, 633, 3, 3368, 82, 138, 143, 1689, 4978, 4, 2, 1529, 189, 1, 13, 10, 3567, 2449, 3, 19, 140, 674, 0, 0, 1177, 145, 0, 1, 2, 2497, 3, 49, 0, 9, 2, 1170, 3, 0, 7, 266, 54, 2432, 1735, 244, 2, 1321, 7, 462, 2, 3536, 1, 70, 344, 140, 356, 568, 1589, 0, 23, 56, 43, 3408, 16, 0, 1286, 7, 0, 132, 822, 1, 2, 3408, 203, 5, 256, 74, 108, 5, 227, 72, 0, 838, 620, 1177, 0, 19, 140, 9, 5, 0, 0, 12, 821, 4, 74, 108, 3778, 3408, 1, 2322, 0, 17, 0, 129, 18, 2, 1043, 743, 3, 7, 1069, 1945, 38, 1727, 6, 4391, 0, 1541, 1, 58, 66, 20, 271, 4, 66, 4, 2742, 16, 5, 2322, 50, 0, 80, 20, 421, 9, 40, 400, 12, 71, 31, 1664, 33, 5, 2322, 3, 13, 17, 502, 4, 32, 5, 650, 9, 221, 16, 58, 20, 64, 66, 80, 5, 997, 3493, 1, 122, 237, 20, 32, 383, 365, 3, 288, 3, 7, 2537, 4, 117, 16, 24, 366, 0, 362, 1, 80, 20, 32, 4, 0, 3, 122, 237, 20, 32, 5, 650, 16, 130, 20, 64, 116, 1, 80, 20, 66, 28, 32, 4, 0, 3, 122, 237, 20, 32, 5, 1086, 221, 4, 611, 1, 323, 5, 573, 1337, 18, 2, 1069, 0, 3, 7, 31, 1897, 4, 148, 334, 80, 5, 2322, 17, 2667, 79, 138, 1]",0,1.0
"[11, 158, 4, 402, 5, 3102, 1, 11, 133, 662, 7, 128, 0, 119, 16, 2746, 0, 1, 11, 749, 11, 71, 66, 30, 181, 0, 1, 11, 133, 4, 5, 381, 392, 7, 3257, 0, 119, 16, 663, 1, 102, 11, 879, 39, 0, 35, 0, 1434, 9, 0, 1]",1,8.0
"[117, 146, 42, 123, 97, 2233, 1, 120, 0, 123, 1112, 9, 2, 0, 2, 209, 88, 1, 2, 209, 88, 42, 128, 81, 225, 9, 2, 3492, 1, 42, 3260, 81, 4, 2, 3953, 1, 34, 23, 34, 43, 2411, 1]",0,0.0
"[569, 24, 5, 0, 1428, 1, 45, 88, 3, 2, 1116, 6, 2, 1428, 3, 3, 197, 9, 7, 121, 65, 12, 27, 10, 3436, 2, 1428, 1, 27, 23, 12, 27, 10, 1000, 52, 6, 575, 7, 12, 27, 10, 2182, 2, 1428, 1, 10, 0, 1, 14, 78, 46, 8, 37, 101, 58, 14, 10, 125, 4, 66, 1]",0,1.0
"[1122, 5, 250, 61, 0, 0, 1, 435, 2, 250, 1, 235, 1364, 4, 469, 5, 3288, 1, 4092, 21, 0, 2635, 1, 26, 906, 19, 21, 70, 0, 1]",1,8.0
"[258, 41, 97, 0, 9, 21, 0, 1, 34, 203, 54, 35, 2, 0, 33, 21, 172, 1, 14, 0, 39, 90, 7, 42, 461, 81, 1, 42, 148, 1590, 6, 81, 7, 1351, 81, 4, 120, 241, 1, 11, 313, 477, 1590, 6, 0, 3, 34, 38, 68, 3790, 94]",1,8.0
"[5, 600, 683, 867, 0, 536, 1, 11, 187, 24, 2, 112, 1, 124, 11, 187, 24, 65, 1, 14, 187, 24, 57, 1, 124, 24, 2, 112, 1, 13, 10, 5, 2041, 480, 0, 0, 354, 4824, 476, 3, 2041, 2759, 278, 533, 3, 0, 0, 0, 0, 3, 7, 5, 0, 0, 0, 0, 2221, 1, 22, 0, 9, 2, 315, 22, 13, 17, 9, 2, 0, 94, 1261, 9, 2, 315, 13, 10, 1371, 4, 31, 467, 6, 3113, 47, 0, 47, 97, 1808, 1, 9, 2, 0, 13, 26, 1236, 280, 237, 0, 600, 13, 10, 0, 3, 7, 702, 1079, 13, 26, 286, 16, 1236, 531, 6, 1236, 280, 29, 1, 1, 1, 29, 1236, 1, 1236, 43, 4, 31, 712, 1, 28, 0, 1, 28, 843, 6, 2136, 6, 2316, 12, 38, 1371, 4, 31, 0, 35, 0, 0, 0, 275, 1]",1,8.0
"[79, 512, 41, 359, 54, 844, 1, 307, 41, 44, 975, 166, 68, 449, 1, 2111, 331, 57, 750, 18, 2, 527, 117, 191, 1, 12, 131, 1566, 1, 63, 2111, 17, 39, 229, 258, 1, 62, 11, 111, 83, 1029, 307, 3, 29, 98, 475, 57, 1834, 0, 35, 2, 943, 307, 1, 12, 131, 1566, 1, 63, 98, 17, 39, 229, 258, 1, 62, 2, 92, 409, 205, 61, 307, 17, 12, 39, 229, 241, 7, 57, 38, 1293, 694, 9, 5, 228, 9, 2, 221, 11, 1755, 1, 11, 173, 42, 38, 694, 16, 2, 98, 9, 2, 302, 2716, 1, 1726, 11, 60, 391, 4, 1917, 3, 29, 11, 111, 83, 1029, 1, 24, 366, 39, 229, 241, 38, 169, 19, 57, 1, 2111, 570, 9, 5, 1343, 59, 42, 197, 86, 2, 228, 7, 235, 1823, 1]",1,8.0
"[2, 25, 0, 8, 8, 699, 12, 483, 122, 4, 273, 24, 191, 17, 616, 40, 2044, 3036, 12, 2784, 5, 1316, 0, 1881, 24, 2120, 1, 483, 32, 44, 511, 2, 25, 0, 25, 699, 4, 323, 273, 2203, 7, 1927, 16, 2930, 1, 139, 2, 656, 386, 13, 41, 44, 325, 4, 69, 3, 160, 368, 12, 13, 8, 15, 40, 2044, 3036, 12, 2784, 5, 1316, 0, 1881, 24, 2120, 1, 97, 174, 12, 2, 1881, 17, 68, 1316, 12, 80, 13, 290, 0, 3, 13, 64, 3307, 2, 106, 1]",0,1.0
